Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
My Patients - Add Schedule,Chrome 72.0.3626.109,,2019-02-20 10:58:21,2019-02-20 10:59:25,"1m - 4,019s",PASSED
,,,,,,
Test Cases/My Patients - AddSchedule/Create Schedule,Chrome 72.0.3626.109,,2019-02-20 10:58:22,2019-02-20 10:59:24,"1m - 1,949s",PASSED
"callTestCase(findTestCase(""Login/Verify Successful Login""), [:], STOP_ON_FAILURE)",Chrome 72.0.3626.109,,2019-02-20 10:58:24,2019-02-20 10:58:44,"19,782s",PASSED
waitForPageLoad(60),Chrome 72.0.3626.109,,2019-02-20 10:58:44,2019-02-20 10:58:44,"0,025s",PASSED
maximizeWindow(),Chrome 72.0.3626.109,,2019-02-20 10:58:44,2019-02-20 10:58:44,"0,011s",PASSED
waitForPageLoad(60),Chrome 72.0.3626.109,,2019-02-20 10:58:44,2019-02-20 10:58:44,"0,021s",PASSED
delay(3),Chrome 72.0.3626.109,,2019-02-20 10:58:44,2019-02-20 10:58:47,"3,020s",PASSED
"waitForElementPresent(findTestObject(""ClientPage/HomeLink""), 100)",Chrome 72.0.3626.109,,2019-02-20 10:58:47,2019-02-20 10:58:47,"0,068s",PASSED
"click(findTestObject(""ClientPage/HomeLink""))",Chrome 72.0.3626.109,,2019-02-20 10:58:47,2019-02-20 10:58:49,"1,763s",PASSED
delay(2),Chrome 72.0.3626.109,,2019-02-20 10:58:49,2019-02-20 10:58:51,"2,005s",PASSED
waitForPageLoad(50),Chrome 72.0.3626.109,,2019-02-20 10:58:51,2019-02-20 10:58:51,"0,022s",PASSED
"waitForElementPresent(findTestObject(""HomePage/RequestTab""), 50)",Chrome 72.0.3626.109,,2019-02-20 10:58:51,2019-02-20 10:58:51,"0,072s",PASSED
"click(findTestObject(""HomePage/RequestTab""))",Chrome 72.0.3626.109,,2019-02-20 10:58:51,2019-02-20 10:58:51,"0,227s",PASSED
delay(2),Chrome 72.0.3626.109,,2019-02-20 10:58:51,2019-02-20 10:58:53,"2,005s",PASSED
"waitForElementPresent(findTestObject(""HomePage/SearchText""), 50)",Chrome 72.0.3626.109,,2019-02-20 10:58:53,2019-02-20 10:58:53,"0,173s",PASSED
"setText(findTestObject(""HomePage/SearchText""), G_Patient)",Chrome 72.0.3626.109,,2019-02-20 10:58:53,2019-02-20 10:58:54,"0,609s",PASSED
delay(3),Chrome 72.0.3626.109,,2019-02-20 10:58:54,2019-02-20 10:58:57,"3,004s",PASSED
"waitForElementPresent(findTestObject(""HomePage/ClientLink""), 100)",Chrome 72.0.3626.109,,2019-02-20 10:58:57,2019-02-20 10:58:57,"0,094s",PASSED
"click(findTestObject(""HomePage/ClientLink""))",Chrome 72.0.3626.109,,2019-02-20 10:58:57,2019-02-20 10:58:59,"1,674s",PASSED
delay(2),Chrome 72.0.3626.109,,2019-02-20 10:58:59,2019-02-20 10:59:01,"2,003s",PASSED
waitForPageLoad(50),Chrome 72.0.3626.109,,2019-02-20 10:59:01,2019-02-20 10:59:01,"0,055s",PASSED
"waitForElementPresent(findTestObject(""My Patients - AddSchedule/button_Add Schedule""), 50)",Chrome 72.0.3626.109,,2019-02-20 10:59:01,2019-02-20 10:59:01,"0,045s",PASSED
"click(findTestObject(""My Patients - AddSchedule/button_Add Schedule""))",Chrome 72.0.3626.109,,2019-02-20 10:59:01,2019-02-20 10:59:01,"0,269s",PASSED
"waitForElementPresent(findTestObject(""My Patients - AddSchedule/FilterBySubServices""), 50)",Chrome 72.0.3626.109,,2019-02-20 10:59:01,2019-02-20 10:59:01,"0,059s",PASSED
"click(findTestObject(""My Patients - AddSchedule/FilterBySubServices""))",Chrome 72.0.3626.109,,2019-02-20 10:59:01,2019-02-20 10:59:01,"0,280s",PASSED
delay(2),Chrome 72.0.3626.109,,2019-02-20 10:59:02,2019-02-20 10:59:04,"2,003s",PASSED
"waitForElementPresent(findTestObject(""My Patients - AddSchedule/ServiceTypeList""), 50)",Chrome 72.0.3626.109,,2019-02-20 10:59:04,2019-02-20 10:59:04,"0,067s",PASSED
"click(findTestObject(""My Patients - AddSchedule/ServiceTypeList""))",Chrome 72.0.3626.109,,2019-02-20 10:59:04,2019-02-20 10:59:04,"0,220s",PASSED
delay(2),Chrome 72.0.3626.109,,2019-02-20 10:59:04,2019-02-20 10:59:06,"2,003s",PASSED
"focus(findTestObject(""My Patients - AddSchedule/ServiceTypeList""), STOP_ON_FAILURE)",Chrome 72.0.3626.109,,2019-02-20 10:59:06,2019-02-20 10:59:06,"0,159s",PASSED
"sendKeys(findTestObject(""My Patients - AddSchedule/ServiceTypeList""), Keys.chord(ARROW_DOWN, ARROW_DOWN, ARROW_DOWN, ARROW_DOWN, ARROW_DOWN, ENTER))",Chrome 72.0.3626.109,,2019-02-20 10:59:06,2019-02-20 10:59:06,"0,241s",PASSED
"waitForElementPresent(findTestObject(""My Patients - AddSchedule/StartTime""), 60)",Chrome 72.0.3626.109,,2019-02-20 10:59:06,2019-02-20 10:59:06,"0,054s",PASSED
"clearText(findTestObject(""My Patients - AddSchedule/StartTime""))",Chrome 72.0.3626.109,,2019-02-20 10:59:06,2019-02-20 10:59:06,"0,244s",PASSED
delay(3),Chrome 72.0.3626.109,,2019-02-20 10:59:06,2019-02-20 10:59:09,"3,003s",PASSED
"click(findTestObject(""My Patients - AddSchedule/StartTime""))",Chrome 72.0.3626.109,,2019-02-20 10:59:09,2019-02-20 10:59:10,"0,160s",PASSED
delay(2),Chrome 72.0.3626.109,,2019-02-20 10:59:10,2019-02-20 10:59:12,"2,003s",PASSED
"setText(findTestObject(""My Patients - AddSchedule/StartTime""), G_StartTime)",Chrome 72.0.3626.109,,2019-02-20 10:59:12,2019-02-20 10:59:12,"0,274s",PASSED
delay(3),Chrome 72.0.3626.109,,2019-02-20 10:59:12,2019-02-20 10:59:15,"3,002s",PASSED
"waitForElementPresent(findTestObject(""My Patients - AddSchedule/EndTime""), 60)",Chrome 72.0.3626.109,,2019-02-20 10:59:15,2019-02-20 10:59:15,"0,062s",PASSED
"clearText(findTestObject(""My Patients - AddSchedule/EndTime""))",Chrome 72.0.3626.109,,2019-02-20 10:59:15,2019-02-20 10:59:15,"0,222s",PASSED
delay(2),Chrome 72.0.3626.109,,2019-02-20 10:59:15,2019-02-20 10:59:17,"2,004s",PASSED
