Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
My Patients - Add Schedule,Chrome 72.0.3626.109,,2019-02-21 14:19:03,2019-02-21 14:20:21,"1m - 18,105s",PASSED
,,,,,,
Test Cases/My Patients - AddSchedule/Create Schedule,Chrome 72.0.3626.109,,2019-02-21 14:19:05,2019-02-21 14:20:20,"1m - 14,880s",PASSED
"callTestCase(findTestCase(""Login/Verify Successful Login""), [:], STOP_ON_FAILURE)",Chrome 72.0.3626.109,,2019-02-21 14:19:07,2019-02-21 14:19:33,"25,693s",PASSED
waitForPageLoad(60),Chrome 72.0.3626.109,,2019-02-21 14:19:33,2019-02-21 14:19:33,"0,184s",PASSED
maximizeWindow(),Chrome 72.0.3626.109,,2019-02-21 14:19:33,2019-02-21 14:19:33,"0,084s",PASSED
waitForPageLoad(60),Chrome 72.0.3626.109,,2019-02-21 14:19:33,2019-02-21 14:19:33,"0,175s",PASSED
delay(3),Chrome 72.0.3626.109,,2019-02-21 14:19:33,2019-02-21 14:19:36,"3,022s",PASSED
"waitForElementPresent(findTestObject(""ClientPage/HomeLink""), 100)",Chrome 72.0.3626.109,,2019-02-21 14:19:36,2019-02-21 14:19:36,"0,101s",PASSED
"click(findTestObject(""ClientPage/HomeLink""))",Chrome 72.0.3626.109,,2019-02-21 14:19:36,2019-02-21 14:19:38,"2,085s",PASSED
delay(2),Chrome 72.0.3626.109,,2019-02-21 14:19:38,2019-02-21 14:19:40,"2,006s",PASSED
waitForPageLoad(50),Chrome 72.0.3626.109,,2019-02-21 14:19:40,2019-02-21 14:19:40,"0,026s",PASSED
"waitForElementPresent(findTestObject(""HomePage/RequestTab""), 50)",Chrome 72.0.3626.109,,2019-02-21 14:19:40,2019-02-21 14:19:41,"0,113s",PASSED
"click(findTestObject(""HomePage/RequestTab""))",Chrome 72.0.3626.109,,2019-02-21 14:19:41,2019-02-21 14:19:41,"0,478s",PASSED
delay(2),Chrome 72.0.3626.109,,2019-02-21 14:19:41,2019-02-21 14:19:43,"2,002s",PASSED
"waitForElementPresent(findTestObject(""HomePage/SearchText""), 50)",Chrome 72.0.3626.109,,2019-02-21 14:19:43,2019-02-21 14:19:44,"1,221s",PASSED
"setText(findTestObject(""HomePage/SearchText""), G_Patient)",Chrome 72.0.3626.109,,2019-02-21 14:19:44,2019-02-21 14:19:46,"1,609s",PASSED
delay(3),Chrome 72.0.3626.109,,2019-02-21 14:19:46,2019-02-21 14:19:49,"3,003s",PASSED
"waitForElementPresent(findTestObject(""HomePage/ClientLink""), 100)",Chrome 72.0.3626.109,,2019-02-21 14:19:49,2019-02-21 14:19:49,"0,157s",PASSED
"click(findTestObject(""HomePage/ClientLink""))",Chrome 72.0.3626.109,,2019-02-21 14:19:49,2019-02-21 14:19:52,"3,200s",PASSED
delay(2),Chrome 72.0.3626.109,,2019-02-21 14:19:52,2019-02-21 14:19:54,"2,003s",PASSED
waitForPageLoad(50),Chrome 72.0.3626.109,,2019-02-21 14:19:54,2019-02-21 14:19:54,"0,053s",PASSED
