Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Regression BackOffice,Chrome 72.0.3626.121,,2019-03-16 12:25:56,2019-03-16 12:27:13,"1m - 17,491s",PASSED
,,,,,,
Test Cases/Regression BackOffice (All Browsers)/CLNK-23447 - Back office Caregiver Demographics,Chrome 72.0.3626.121,"Summary: Back office Caregiver Demographics
Description: ",2019-03-16 12:25:56,2019-03-16 12:27:12,"1m - 15,659s",PASSED
"callTestCase(findTestCase(""Regression BackOffice (All Browsers)/CLNK-23439 - Clink - Back office Client""), [:], STOP_ON_FAILURE)",Chrome 72.0.3626.121,,2019-03-16 12:25:58,2019-03-16 12:26:25,"26,803s",PASSED
waitForPageLoad(60),Chrome 72.0.3626.121,,2019-03-16 12:26:25,2019-03-16 12:26:25,"0,031s",PASSED
delay(3),Chrome 72.0.3626.121,,2019-03-16 12:26:25,2019-03-16 12:26:28,"3,012s",PASSED
"switchToFrame(findTestObject(""Regression BackOffice/CLNK-23449/FrameLeft""), 30)",Chrome 72.0.3626.121,,2019-03-16 12:26:28,2019-03-16 12:26:28,"0,103s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23441/Caregiver  HRLink""), 100)",Chrome 72.0.3626.121,,2019-03-16 12:26:28,2019-03-16 12:26:28,"0,065s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23441/Caregiver  HRLink""))",Chrome 72.0.3626.121,,2019-03-16 12:26:28,2019-03-16 12:26:28,"0,283s",PASSED
delay(2),Chrome 72.0.3626.121,,2019-03-16 12:26:28,2019-03-16 12:26:30,"2,009s",PASSED
waitForPageLoad(50),Chrome 72.0.3626.121,,2019-03-16 12:26:30,2019-03-16 12:26:30,"0,057s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK-23447/Caregiver Demographics""), 50)",Chrome 72.0.3626.121,,2019-03-16 12:26:30,2019-03-16 12:26:30,"0,076s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK-23447/Caregiver Demographics""))",Chrome 72.0.3626.121,,2019-03-16 12:26:30,2019-03-16 12:26:32,"1,251s",PASSED
delay(2),Chrome 72.0.3626.121,,2019-03-16 12:26:32,2019-03-16 12:26:34,"2,011s",PASSED
switchToDefaultContent(),Chrome 72.0.3626.121,,2019-03-16 12:26:34,2019-03-16 12:26:34,"0,039s",PASSED
"switchToFrame(findTestObject(""Regression BackOffice/CLNK-23449/FrameMain""), 30)",Chrome 72.0.3626.121,,2019-03-16 12:26:34,2019-03-16 12:26:34,"0,109s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-10235/FirstNameSearch""), 50)",Chrome 72.0.3626.121,,2019-03-16 12:26:34,2019-03-16 12:26:34,"0,064s",PASSED
"setText(findTestObject(""Regression BackOffice/CLNK-10235/FirstNameSearch""), G_23444_CaregiverName)",Chrome 72.0.3626.121,,2019-03-16 12:26:34,2019-03-16 12:26:34,"0,295s",PASSED
delay(2),Chrome 72.0.3626.121,,2019-03-16 12:26:34,2019-03-16 12:26:36,"2,007s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23441/Last NameHR""), 50)",Chrome 72.0.3626.121,,2019-03-16 12:26:36,2019-03-16 12:26:36,"0,111s",PASSED
"setText(findTestObject(""Regression BackOffice/CLNK-23441/Last NameHR""), G_23444_CaregiverLast)",Chrome 72.0.3626.121,,2019-03-16 12:26:36,2019-03-16 12:26:37,"0,250s",PASSED
delay(2),Chrome 72.0.3626.121,,2019-03-16 12:26:37,2019-03-16 12:26:39,"2,006s",PASSED
