Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Regression BackOffice,Chrome 75.0.3770.142,,2019-07-29 11:27:48,2019-07-29 11:35:05,"7m - 16,309s",PASSED
,,,,,,
Test Cases/Regression BackOffice (All Browsers)/CLNK-23455 - Back office Enter Needs,Chrome 75.0.3770.142,"Summary: Back office  Enter Needs
Description: ",2019-07-29 11:27:49,2019-07-29 11:28:50,"1m - 1,438s",PASSED
"callTestCase(findTestCase(""Regression BackOffice (All Browsers)/CLNK-23439 - Clink - Back office Client""), [:], STOP_ON_FAILURE)",Chrome 75.0.3770.142,,2019-07-29 11:27:50,2019-07-29 11:28:17,"27,453s",PASSED
waitForPageLoad(60),Chrome 75.0.3770.142,,2019-07-29 11:28:17,2019-07-29 11:28:17,"0,023s",PASSED
delay(3),Chrome 75.0.3770.142,,2019-07-29 11:28:17,2019-07-29 11:28:20,"3,013s",PASSED
"switchToFrame(findTestObject(""Regression BackOffice/CLNK-23449/FrameLeft""), 30)",Chrome 75.0.3770.142,,2019-07-29 11:28:20,2019-07-29 11:28:20,"0,044s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-10235/ScheduleIcon""), 100)",Chrome 75.0.3770.142,,2019-07-29 11:28:20,2019-07-29 11:28:20,"0,038s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-10235/ScheduleIcon""))",Chrome 75.0.3770.142,,2019-07-29 11:28:20,2019-07-29 11:28:20,"0,119s",PASSED
delay(2),Chrome 75.0.3770.142,,2019-07-29 11:28:20,2019-07-29 11:28:22,"2,013s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-10235/EnterNeeds""), 100)",Chrome 75.0.3770.142,,2019-07-29 11:28:22,2019-07-29 11:28:22,"0,033s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-10235/EnterNeeds""))",Chrome 75.0.3770.142,,2019-07-29 11:28:22,2019-07-29 11:28:24,"1,872s",PASSED
delay(2),Chrome 75.0.3770.142,,2019-07-29 11:28:24,2019-07-29 11:28:26,"2,015s",PASSED
switchToDefaultContent(),Chrome 75.0.3770.142,,2019-07-29 11:28:26,2019-07-29 11:28:26,"0,027s",PASSED
"switchToFrame(findTestObject(""Regression BackOffice/CLNK-23449/FrameMain""), 30)",Chrome 75.0.3770.142,,2019-07-29 11:28:26,2019-07-29 11:28:26,"0,052s",PASSED
delay(3),Chrome 75.0.3770.142,,2019-07-29 11:28:26,2019-07-29 11:28:29,"3,009s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-10235/Client NameSearchNeeds""), 100)",Chrome 75.0.3770.142,,2019-07-29 11:28:29,2019-07-29 11:28:29,"0,043s",PASSED
"setText(findTestObject(""Regression BackOffice/CLNK-10235/Client NameSearchNeeds""), G_ClientLastName)",Chrome 75.0.3770.142,,2019-07-29 11:28:29,2019-07-29 11:28:29,"0,166s",PASSED
delay(2),Chrome 75.0.3770.142,,2019-07-29 11:28:29,2019-07-29 11:28:32,"2,013s",PASSED
"sendKeys(findTestObject(""Regression BackOffice/CLNK-10235/Client NameSearchNeeds""), Keys.chord(ARROW_RIGHT, ARROW_DOWN, ENTER))",Chrome 75.0.3770.142,,2019-07-29 11:28:32,2019-07-29 11:28:32,"0,103s",PASSED
delay(2),Chrome 75.0.3770.142,,2019-07-29 11:28:32,2019-07-29 11:28:34,"2,009s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-10235/ScheduleAssessmentCode""), 100)",Chrome 75.0.3770.142,,2019-07-29 11:28:34,2019-07-29 11:28:34,"0,036s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-10235/ScheduleAssessmentCode""))",Chrome 75.0.3770.142,,2019-07-29 11:28:34,2019-07-29 11:28:34,"0,128s",PASSED
