Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Regression BackOffice,Chrome 75.0.3770.100,,2019-06-24 13:07:15,2019-06-24 13:18:42,"11m - 26,882s",PASSED
,,,,,,
Test Cases/Regression BackOffice (All Browsers)/CLNK-23455 - Back office Enter Needs,Chrome 75.0.3770.100,"Summary: Back office  Enter Needs
Description: ",2019-06-24 13:07:17,2019-06-24 13:09:21,"2m - 3,852s",PASSED
"callTestCase(findTestCase(""Regression BackOffice (All Browsers)/CLNK-23439 - Clink - Back office Client""), [:], STOP_ON_FAILURE)",Chrome 75.0.3770.100,,2019-06-24 13:07:24,2019-06-24 13:08:19,"55,251s",PASSED
waitForPageLoad(60),Chrome 75.0.3770.100,,2019-06-24 13:08:19,2019-06-24 13:08:19,"0,077s",PASSED
delay(3),Chrome 75.0.3770.100,,2019-06-24 13:08:19,2019-06-24 13:08:22,"3,019s",PASSED
"switchToFrame(findTestObject(""Regression BackOffice/CLNK-23449/FrameLeft""), 30)",Chrome 75.0.3770.100,,2019-06-24 13:08:22,2019-06-24 13:08:22,"0,228s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-10235/ScheduleIcon""), 100)",Chrome 75.0.3770.100,,2019-06-24 13:08:22,2019-06-24 13:08:22,"0,195s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-10235/ScheduleIcon""))",Chrome 75.0.3770.100,,2019-06-24 13:08:22,2019-06-24 13:08:23,"1,043s",PASSED
delay(2),Chrome 75.0.3770.100,,2019-06-24 13:08:23,2019-06-24 13:08:25,"2,018s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-10235/EnterNeeds""), 100)",Chrome 75.0.3770.100,,2019-06-24 13:08:25,2019-06-24 13:08:26,"0,661s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-10235/EnterNeeds""))",Chrome 75.0.3770.100,,2019-06-24 13:08:26,2019-06-24 13:08:32,"5,544s",PASSED
delay(2),Chrome 75.0.3770.100,,2019-06-24 13:08:32,2019-06-24 13:08:34,"2,012s",PASSED
switchToDefaultContent(),Chrome 75.0.3770.100,,2019-06-24 13:08:34,2019-06-24 13:08:34,"0,172s",PASSED
"switchToFrame(findTestObject(""Regression BackOffice/CLNK-23449/FrameMain""), 30)",Chrome 75.0.3770.100,,2019-06-24 13:08:34,2019-06-24 13:08:34,"0,425s",PASSED
delay(3),Chrome 75.0.3770.100,,2019-06-24 13:08:34,2019-06-24 13:08:37,"3,013s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-10235/Client NameSearchNeeds""), 100)",Chrome 75.0.3770.100,,2019-06-24 13:08:37,2019-06-24 13:08:38,"0,338s",PASSED
"setText(findTestObject(""Regression BackOffice/CLNK-10235/Client NameSearchNeeds""), G_ClientLastName)",Chrome 75.0.3770.100,,2019-06-24 13:08:38,2019-06-24 13:08:39,"1,262s",PASSED
delay(2),Chrome 75.0.3770.100,,2019-06-24 13:08:39,2019-06-24 13:08:41,"2,013s",PASSED
"sendKeys(findTestObject(""Regression BackOffice/CLNK-10235/Client NameSearchNeeds""), Keys.chord(ARROW_RIGHT, ARROW_DOWN, ENTER))",Chrome 75.0.3770.100,,2019-06-24 13:08:41,2019-06-24 13:08:42,"0,580s",PASSED
delay(2),Chrome 75.0.3770.100,,2019-06-24 13:08:42,2019-06-24 13:08:44,"2,012s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-10235/ScheduleAssessmentCode""), 100)",Chrome 75.0.3770.100,,2019-06-24 13:08:44,2019-06-24 13:08:44,"0,158s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-10235/ScheduleAssessmentCode""))",Chrome 75.0.3770.100,,2019-06-24 13:08:44,2019-06-24 13:08:45,"0,864s",PASSED
delay(2),Chrome 75.0.3770.100,,2019-06-24 13:08:45,2019-06-24 13:08:47,"2,017s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-10235/ServiceTypeList""), 100)",Chrome 75.0.3770.100,,2019-06-24 13:08:47,2019-06-24 13:08:47,"0,237s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-10235/ServiceTypeList""))",Chrome 75.0.3770.100,,2019-06-24 13:08:47,2019-06-24 13:08:48,"0,790s",PASSED
