Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Regression BackOffice,Chrome 72.0.3626.121,,2019-03-16 11:50:22,2019-03-16 11:51:28,"1m - 6,439s",FAILED
,,,,,,
Test Cases/Regression BackOffice (All Browsers)/CLNK-23446 - Back office Caregiver Locations,Chrome 72.0.3626.121,"Summary: Back office Caregiver Locations
Description: ",2019-03-16 11:50:22,2019-03-16 11:51:27,"1m - 4,912s",FAILED
"callTestCase(findTestCase(""Regression BackOffice (All Browsers)/CLNK-23439 - Clink - Back office Client""), [:], STOP_ON_FAILURE)",Chrome 72.0.3626.121,,2019-03-16 11:50:24,2019-03-16 11:50:51,"27,664s",PASSED
waitForPageLoad(60),Chrome 72.0.3626.121,,2019-03-16 11:50:51,2019-03-16 11:50:51,"0,023s",PASSED
delay(3),Chrome 72.0.3626.121,,2019-03-16 11:50:51,2019-03-16 11:50:54,"3,014s",PASSED
"switchToFrame(findTestObject(""Regression BackOffice/CLNK-23449/FrameLeft""), 30)",Chrome 72.0.3626.121,,2019-03-16 11:50:54,2019-03-16 11:50:54,"0,096s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23441/Caregiver  HRLink""), 100)",Chrome 72.0.3626.121,,2019-03-16 11:50:54,2019-03-16 11:50:55,"0,086s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23441/Caregiver  HRLink""))",Chrome 72.0.3626.121,,2019-03-16 11:50:55,2019-03-16 11:50:55,"0,282s",PASSED
delay(2),Chrome 72.0.3626.121,,2019-03-16 11:50:55,2019-03-16 11:50:57,"2,005s",PASSED
waitForPageLoad(50),Chrome 72.0.3626.121,,2019-03-16 11:50:57,2019-03-16 11:50:57,"0,031s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK-23446/Caregiver Locations""), 50)",Chrome 72.0.3626.121,,2019-03-16 11:50:57,2019-03-16 11:50:57,"0,081s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK-23446/Caregiver Locations""))",Chrome 72.0.3626.121,,2019-03-16 11:50:57,2019-03-16 11:50:58,"1,357s",PASSED
delay(2),Chrome 72.0.3626.121,,2019-03-16 11:50:58,2019-03-16 11:51:00,"2,009s",PASSED
switchToDefaultContent(),Chrome 72.0.3626.121,,2019-03-16 11:51:00,2019-03-16 11:51:00,"0,047s",PASSED
"switchToFrame(findTestObject(""Regression BackOffice/CLNK-23449/FrameMain""), 30)",Chrome 72.0.3626.121,,2019-03-16 11:51:00,2019-03-16 11:51:00,"0,093s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-10235/FirstNameSearch""), 50)",Chrome 72.0.3626.121,,2019-03-16 11:51:00,2019-03-16 11:51:01,"0,062s",PASSED
"setText(findTestObject(""Regression BackOffice/CLNK-10235/FirstNameSearch""), G_23444_CaregiverName)",Chrome 72.0.3626.121,,2019-03-16 11:51:01,2019-03-16 11:51:01,"0,288s",PASSED
delay(2),Chrome 72.0.3626.121,,2019-03-16 11:51:01,2019-03-16 11:51:03,"2,007s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23441/Last NameHR""), 50)",Chrome 72.0.3626.121,,2019-03-16 11:51:03,2019-03-16 11:51:03,"0,063s",PASSED
"setText(findTestObject(""Regression BackOffice/CLNK-23441/Last NameHR""), G_23444_CaregiverLast)",Chrome 72.0.3626.121,,2019-03-16 11:51:03,2019-03-16 11:51:03,"0,253s",PASSED
delay(2),Chrome 72.0.3626.121,,2019-03-16 11:51:03,2019-03-16 11:51:05,"2,014s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23441/CaregiverSearchButton""), 50)",Chrome 72.0.3626.121,,2019-03-16 11:51:05,2019-03-16 11:51:05,"0,072s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23441/CaregiverSearchButton""), STOP_ON_FAILURE)",Chrome 72.0.3626.121,,2019-03-16 11:51:05,2019-03-16 11:51:06,"1,012s",PASSED
delay(2),Chrome 72.0.3626.121,,2019-03-16 11:51:06,2019-03-16 11:51:08,"2,009s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK-23442/ClientLink""), 50)",Chrome 72.0.3626.121,,2019-03-16 11:51:08,2019-03-16 11:51:08,"0,076s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK-23442/ClientLink""), STOP_ON_FAILURE)",Chrome 72.0.3626.121,,2019-03-16 11:51:08,2019-03-16 11:51:11,"2,852s",PASSED
delay(2),Chrome 72.0.3626.121,,2019-03-16 11:51:11,2019-03-16 11:51:13,"2,009s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK-23446/NewCaregiverLocation""), 50)",Chrome 72.0.3626.121,,2019-03-16 11:51:13,2019-03-16 11:51:13,"0,088s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK-23446/NewCaregiverLocation""), STOP_ON_FAILURE)",Chrome 72.0.3626.121,,2019-03-16 11:51:13,2019-03-16 11:51:14,"0,272s",PASSED
delay(2),Chrome 72.0.3626.121,,2019-03-16 11:51:14,2019-03-16 11:51:16,"2,007s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK-23446/ZoneName""), 50)",Chrome 72.0.3626.121,,2019-03-16 11:51:16,2019-03-16 11:51:16,"0,113s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK-23446/ZoneName""), STOP_ON_FAILURE)",Chrome 72.0.3626.121,,2019-03-16 11:51:16,2019-03-16 11:51:16,"0,290s",PASSED
"sendKeys(findTestObject(""Regression BackOffice/CLINK-23446/ZoneName""), Keys.chord(ARROW_DOWN, ARROW_DOWN, ARROW_DOWN, ENTER))",Chrome 72.0.3626.121,,2019-03-16 11:51:16,2019-03-16 11:51:16,"0,230s",PASSED
delay(2),Chrome 72.0.3626.121,,2019-03-16 11:51:16,2019-03-16 11:51:18,"2,005s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK-23446/li_Location""), 50)",Chrome 72.0.3626.121,,2019-03-16 11:51:18,2019-03-16 11:51:18,"0,105s",PASSED
"doubleClick(findTestObject(""Regression BackOffice/CLINK-23446/li_Location""))",Chrome 72.0.3626.121,,2019-03-16 11:51:18,2019-03-16 11:51:19,"0,476s",PASSED
delay(2),Chrome 72.0.3626.121,,2019-03-16 11:51:19,2019-03-16 11:51:21,"2,009s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK-23446/a_Add To List""), 50)",Chrome 72.0.3626.121,,2019-03-16 11:51:21,2019-03-16 11:51:21,"0,108s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK-23446/a_Add To List""), STOP_ON_FAILURE)",Chrome 72.0.3626.121,,2019-03-16 11:51:21,2019-03-16 11:51:21,"0,267s",PASSED
delay(3),Chrome 72.0.3626.121,,2019-03-16 11:51:21,2019-03-16 11:51:24,"3,006s",PASSED
switchToDefaultContent(),Chrome 72.0.3626.121,,2019-03-16 11:51:24,2019-03-16 11:51:24,"0,029s",PASSED
"switchToFrame(findTestObject(""Regression BackOffice/CLINK-23444/BannerFrameAtt""), 30)",Chrome 72.0.3626.121,,2019-03-16 11:51:24,2019-03-16 11:51:24,"0,095s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK-23446/Page_InterLink/Save""), 50)",Chrome 72.0.3626.121,,2019-03-16 11:51:24,2019-03-16 11:51:25,"0,508s",FAILED
