Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Regression BackOffice,Chrome 72.0.3626.119,,2019-03-08 15:21:36,2019-03-08 15:22:56,"1m - 20,466s",PASSED
,,,,,,
Test Cases/Regression BackOffice (All Browsers)/CLNK-17180 - Admission Authorization Changes Report,Chrome 72.0.3626.119,"Summary: Admission Authorization Changes Report
Description: Client / Intake> Client / Intake Reports>Admission Authorization Changes Report



*+Admission Authorization Changes Report+*

 * Add *Auth Comments* Checkbox

 * By default checkbox should not be selected

 * When checkbox is selected, display 'Auth Comments' in the column at the end

 * Report should uptoÂ 500 hundred characters in the 'Auth Comment'.Â 



 * 'Changed By' column is displaying the user ID #(which makes it very difficult to search by user ID#-since there is not a straight way to search for name by ID # to find the user's name.



The *'Change By'* column should display *user last name, first name*",2019-03-08 15:21:37,2019-03-08 15:22:55,"1m - 18,652s",PASSED
"callTestCase(findTestCase(""Regression BackOffice (All Browsers)/CLNK-23439 - Clink - Back office Client""), [:], STOP_ON_FAILURE)",Chrome 72.0.3626.119,,2019-03-08 15:21:39,2019-03-08 15:22:06,"26,697s",PASSED
waitForPageLoad(60),Chrome 72.0.3626.119,,2019-03-08 15:22:06,2019-03-08 15:22:06,"0,045s",PASSED
delay(3),Chrome 72.0.3626.119,,2019-03-08 15:22:06,2019-03-08 15:22:09,"3,009s",PASSED
"switchToFrame(findTestObject(""Regression BackOffice/CLNK-23449/FrameLeft""), 30)",Chrome 72.0.3626.119,,2019-03-08 15:22:09,2019-03-08 15:22:09,"0,108s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/ClienIntakeICon""), 100)",Chrome 72.0.3626.119,,2019-03-08 15:22:09,2019-03-08 15:22:09,"0,097s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/ClienIntakeICon""))",Chrome 72.0.3626.119,,2019-03-08 15:22:09,2019-03-08 15:22:09,"0,384s",PASSED
delay(2),Chrome 72.0.3626.119,,2019-03-08 15:22:09,2019-03-08 15:22:11,"2,010s",PASSED
waitForPageLoad(50),Chrome 72.0.3626.119,,2019-03-08 15:22:11,2019-03-08 15:22:11,"0,037s",PASSED
"scrollToElement(findTestObject(""Regression BackOffice/CLINK-17180/Client  Intake Reports Link""), 50)",Chrome 72.0.3626.119,,2019-03-08 15:22:11,2019-03-08 15:22:12,"0,145s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK-17180/Client  Intake Reports Link""))",Chrome 72.0.3626.119,,2019-03-08 15:22:12,2019-03-08 15:22:14,"1,925s",PASSED
delay(2),Chrome 72.0.3626.119,,2019-03-08 15:22:14,2019-03-08 15:22:16,"2,009s",PASSED
switchToDefaultContent(),Chrome 72.0.3626.119,,2019-03-08 15:22:16,2019-03-08 15:22:16,"0,078s",PASSED
"switchToFrame(findTestObject(""Regression BackOffice/CLNK-23449/FrameMain""), 30)",Chrome 72.0.3626.119,,2019-03-08 15:22:16,2019-03-08 15:22:16,"0,118s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK-17180/Admission Authorization Changes Report Link""), 50)",Chrome 72.0.3626.119,,2019-03-08 15:22:16,2019-03-08 15:22:16,"0,068s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK-17180/Admission Authorization Changes Report Link""))",Chrome 72.0.3626.119,,2019-03-08 15:22:16,2019-03-08 15:22:18,"2,197s",PASSED
delay(2),Chrome 72.0.3626.119,,2019-03-08 15:22:18,2019-03-08 15:22:20,"2,007s",PASSED
waitForPageLoad(60),Chrome 72.0.3626.119,,2019-03-08 15:22:20,2019-03-08 15:22:20,"0,033s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK-17180/Search Client Link""), 50)",Chrome 72.0.3626.119,,2019-03-08 15:22:20,2019-03-08 15:22:20,"0,070s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK-17180/Search Client Link""))",Chrome 72.0.3626.119,,2019-03-08 15:22:20,2019-03-08 15:22:21,"0,421s",PASSED
delay(2),Chrome 72.0.3626.119,,2019-03-08 15:22:21,2019-03-08 15:22:23,"2,017s",PASSED
switchToDefaultContent(),Chrome 72.0.3626.119,,2019-03-08 15:22:23,2019-03-08 15:22:23,"0,029s",PASSED
"switchToWindowUrl(""http://qanewpoc.continulink.com:81/backoffice/Client/ClientSearch.aspx?search=true"")",Chrome 72.0.3626.119,,2019-03-08 15:22:23,2019-03-08 15:22:24,"1,267s",PASSED
waitForPageLoad(60),Chrome 72.0.3626.119,,2019-03-08 15:22:24,2019-03-08 15:22:24,"0,030s",PASSED
maximizeWindow(),Chrome 72.0.3626.119,,2019-03-08 15:22:24,2019-03-08 15:22:24,"0,182s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK-17180/Last Name""), 50)",Chrome 72.0.3626.119,,2019-03-08 15:22:24,2019-03-08 15:22:24,"0,077s",PASSED
"sendKeys(findTestObject(""Regression BackOffice/CLINK-17180/Last Name""), ""Rollback"")",Chrome 72.0.3626.119,,2019-03-08 15:22:24,2019-03-08 15:22:24,"0,244s",PASSED
delay(2),Chrome 72.0.3626.119,,2019-03-08 15:22:24,2019-03-08 15:22:26,"2,009s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK - 27906/SearchButton""), 50)",Chrome 72.0.3626.119,,2019-03-08 15:22:26,2019-03-08 15:22:26,"0,078s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK - 27906/SearchButton""), STOP_ON_FAILURE)",Chrome 72.0.3626.119,,2019-03-08 15:22:26,2019-03-08 15:22:28,"1,005s",PASSED
delay(2),Chrome 72.0.3626.119,,2019-03-08 15:22:28,2019-03-08 15:22:30,"2,007s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK - 27906/ClientRollbackLink""), 50)",Chrome 72.0.3626.119,,2019-03-08 15:22:30,2019-03-08 15:22:30,"0,081s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK - 27906/ClientRollbackLink""))",Chrome 72.0.3626.119,,2019-03-08 15:22:30,2019-03-08 15:22:30,"0,222s",PASSED
switchToDefaultContent(),Chrome 72.0.3626.119,,2019-03-08 15:22:30,2019-03-08 15:22:31,"1,105s",PASSED
"switchToFrame(findTestObject(""Regression BackOffice/CLNK-23449/FrameMain""), 30)",Chrome 72.0.3626.119,,2019-03-08 15:22:31,2019-03-08 15:22:31,"0,069s",PASSED
waitForPageLoad(60),Chrome 72.0.3626.119,,2019-03-08 15:22:31,2019-03-08 15:22:31,"0,022s",PASSED
delay(2),Chrome 72.0.3626.119,,2019-03-08 15:22:31,2019-03-08 15:22:33,"2,008s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK-17180/EpisodeAdmisionDetails""), 50)",Chrome 72.0.3626.119,,2019-03-08 15:22:33,2019-03-08 15:22:33,"0,067s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK-17180/EpisodeAdmisionDetails""), STOP_ON_FAILURE)",Chrome 72.0.3626.119,,2019-03-08 15:22:33,2019-03-08 15:22:34,"0,463s",PASSED
"sendKeys(findTestObject(""Regression BackOffice/CLINK-17180/EpisodeAdmisionDetails""), Keys.chord(ARROW_DOWN, ENTER))",Chrome 72.0.3626.119,,2019-03-08 15:22:34,2019-03-08 15:22:34,"0,317s",PASSED
delay(3),Chrome 72.0.3626.119,,2019-03-08 15:22:34,2019-03-08 15:22:37,"3,008s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK-17180/ServiceTypeHHA""), 50)",Chrome 72.0.3626.119,,2019-03-08 15:22:37,2019-03-08 15:22:37,"0,076s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK-17180/ServiceTypeHHA""), STOP_ON_FAILURE)",Chrome 72.0.3626.119,,2019-03-08 15:22:37,2019-03-08 15:22:38,"0,567s",PASSED
"sendKeys(findTestObject(""Regression BackOffice/CLINK-17180/ServiceTypeHHA""), Keys.chord(ARROW_DOWN, ARROW_DOWN, ENTER))",Chrome 72.0.3626.119,,2019-03-08 15:22:38,2019-03-08 15:22:38,"0,187s",PASSED
delay(2),Chrome 72.0.3626.119,,2019-03-08 15:22:38,2019-03-08 15:22:40,"2,007s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK-17180/GroupSelfPayName""), 50)",Chrome 72.0.3626.119,,2019-03-08 15:22:40,2019-03-08 15:22:40,"0,090s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK-17180/GroupSelfPayName""), STOP_ON_FAILURE)",Chrome 72.0.3626.119,,2019-03-08 15:22:40,2019-03-08 15:22:40,"0,341s",PASSED
"sendKeys(findTestObject(""Regression BackOffice/CLINK-17180/GroupSelfPayName""), Keys.chord(ARROW_DOWN, ARROW_DOWN, ARROW_DOWN, ENTER))",Chrome 72.0.3626.119,,2019-03-08 15:22:40,2019-03-08 15:22:40,"0,179s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK-17180/FromDate""), 50)",Chrome 72.0.3626.119,,2019-03-08 15:22:40,2019-03-08 15:22:40,"0,065s",PASSED
"setText(findTestObject(""Regression BackOffice/CLINK-17180/FromDate""), ""01/01/2017"")",Chrome 72.0.3626.119,,2019-03-08 15:22:40,2019-03-08 15:22:41,"0,523s",PASSED
delay(2),Chrome 72.0.3626.119,,2019-03-08 15:22:41,2019-03-08 15:22:43,"2,009s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK-17180/ToDate""), 50)",Chrome 72.0.3626.119,,2019-03-08 15:22:43,2019-03-08 15:22:43,"0,073s",PASSED
"setText(findTestObject(""Regression BackOffice/CLINK-17180/ToDate""), getDate.DateUtilities.getDateMonthDayYearNumberwithSlash())",Chrome 72.0.3626.119,,2019-03-08 15:22:43,2019-03-08 15:22:44,"0,563s",PASSED
delay(2),Chrome 72.0.3626.119,,2019-03-08 15:22:44,2019-03-08 15:22:46,"2,006s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK-17180/a_Show Report""), 50)",Chrome 72.0.3626.119,,2019-03-08 15:22:46,2019-03-08 15:22:46,"0,060s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK-17180/a_Show Report""), STOP_ON_FAILURE)",Chrome 72.0.3626.119,,2019-03-08 15:22:46,2019-03-08 15:22:47,"1,318s",PASSED
delay(2),Chrome 72.0.3626.119,,2019-03-08 15:22:47,2019-03-08 15:22:49,"2,010s",PASSED
waitForPageLoad(60),Chrome 72.0.3626.119,,2019-03-08 15:22:49,2019-03-08 15:22:49,"0,022s",PASSED
