Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"waitForElementPresent(findTestObject(""My Patients - AddSchedule/button_Add Schedule""), 50)",Chrome 72.0.3626.109,,2019-02-20 11:13:06,2019-02-20 11:13:06,"0,060s",PASSED
"click(findTestObject(""My Patients - AddSchedule/button_Add Schedule""))",Chrome 72.0.3626.109,,2019-02-20 11:13:06,2019-02-20 11:13:06,"0,305s",PASSED
"waitForElementPresent(findTestObject(""My Patients - AddSchedule/FilterBySubServices""), 50)",Chrome 72.0.3626.109,,2019-02-20 11:13:06,2019-02-20 11:13:06,"0,084s",PASSED
"click(findTestObject(""My Patients - AddSchedule/FilterBySubServices""))",Chrome 72.0.3626.109,,2019-02-20 11:13:06,2019-02-20 11:13:06,"0,248s",PASSED
delay(2),Chrome 72.0.3626.109,,2019-02-20 11:13:06,2019-02-20 11:13:08,"2,003s",PASSED
"waitForElementPresent(findTestObject(""My Patients - AddSchedule/ServiceTypeList""), 50)",Chrome 72.0.3626.109,,2019-02-20 11:13:08,2019-02-20 11:13:08,"0,058s",PASSED
"click(findTestObject(""My Patients - AddSchedule/ServiceTypeList""))",Chrome 72.0.3626.109,,2019-02-20 11:13:08,2019-02-20 11:13:09,"0,286s",PASSED
delay(2),Chrome 72.0.3626.109,,2019-02-20 11:13:09,2019-02-20 11:13:11,"2,004s",PASSED
"focus(findTestObject(""My Patients - AddSchedule/ServiceTypeList""), STOP_ON_FAILURE)",Chrome 72.0.3626.109,,2019-02-20 11:13:11,2019-02-20 11:13:11,"0,170s",PASSED
"sendKeys(findTestObject(""My Patients - AddSchedule/ServiceTypeList""), Keys.chord(ARROW_DOWN, ARROW_DOWN, ARROW_DOWN, ARROW_DOWN, ARROW_DOWN, ENTER))",Chrome 72.0.3626.109,,2019-02-20 11:13:11,2019-02-20 11:13:11,"0,206s",PASSED
"waitForElementPresent(findTestObject(""My Patients - AddSchedule/StartTime""), 60)",Chrome 72.0.3626.109,,2019-02-20 11:13:11,2019-02-20 11:13:11,"0,056s",PASSED
"clearText(findTestObject(""My Patients - AddSchedule/StartTime""))",Chrome 72.0.3626.109,,2019-02-20 11:13:11,2019-02-20 11:13:11,"0,160s",PASSED
delay(3),Chrome 72.0.3626.109,,2019-02-20 11:13:11,2019-02-20 11:13:14,"3,004s",PASSED
"click(findTestObject(""My Patients - AddSchedule/StartTime""))",Chrome 72.0.3626.109,,2019-02-20 11:13:14,2019-02-20 11:13:14,"0,223s",PASSED
delay(2),Chrome 72.0.3626.109,,2019-02-20 11:13:14,2019-02-20 11:13:16,"2,003s",PASSED
"sendKeys(findTestObject(""My Patients - AddSchedule/StartTime""), G_StartTime)",Chrome 72.0.3626.109,,2019-02-20 11:13:16,2019-02-20 11:13:17,"0,140s",PASSED
delay(3),Chrome 72.0.3626.109,,2019-02-20 11:13:17,2019-02-20 11:13:20,"3,004s",PASSED
"waitForElementPresent(findTestObject(""My Patients - AddSchedule/EndTime""), 60)",Chrome 72.0.3626.109,,2019-02-20 11:13:20,2019-02-20 11:13:20,"0,060s",PASSED
"clearText(findTestObject(""My Patients - AddSchedule/EndTime""))",Chrome 72.0.3626.109,,2019-02-20 11:13:20,2019-02-20 11:13:20,"0,118s",PASSED
delay(2),Chrome 72.0.3626.109,,2019-02-20 11:13:20,2019-02-20 11:13:22,"2,003s",PASSED
"click(findTestObject(""My Patients - AddSchedule/EndTime""))",Chrome 72.0.3626.109,,2019-02-20 11:13:22,2019-02-20 11:13:22,"0,182s",PASSED
delay(2),Chrome 72.0.3626.109,,2019-02-20 11:13:22,2019-02-20 11:13:24,"2,005s",PASSED
"sendKeys(findTestObject(""My Patients - AddSchedule/EndTime""), G_EndTime)",Chrome 72.0.3626.109,,2019-02-20 11:13:24,2019-02-20 11:13:24,"0,178s",PASSED
"waitForElementPresent(findTestObject(""My Patients - AddSchedule/SaveButton""), 100)",Chrome 72.0.3626.109,,2019-02-20 11:13:24,2019-02-20 11:13:24,"0,052s",PASSED
"click(findTestObject(""My Patients - AddSchedule/SaveButton""))",Chrome 72.0.3626.109,,2019-02-20 11:13:24,2019-02-20 11:13:24,"0,205s",PASSED
waitForPageLoad(100),Chrome 72.0.3626.109,,2019-02-20 11:13:24,2019-02-20 11:13:24,"0,034s",PASSED
delay(4),Chrome 72.0.3626.109,,2019-02-20 11:13:24,2019-02-20 11:13:28,"4,003s",PASSED
