Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Regression BackOffice,Chrome 72.0.3626.119,,2019-03-08 17:49:15,2019-03-08 17:56:46,"7m - 30,635s",PASSED
,,,,,,
Test Cases/Regression BackOffice (All Browsers)/CLNK-17788 - (Task A) New Clinical Manager Caregiver Property,Chrome 72.0.3626.119,"Summary: 7 (Task A) New Clinical Manager Caregiver Property & 8  (Task B) Update Care Manager Control in Admission Details >>Phase 1<<
Description: {color:#205081}_*Requirement Coverage*_{color}Â Â 

h3. {color:#205081}7Â  Â (Task A) New Clinical Manager Caregiver Property{color}



*ContinuLink > Caregiver / HR Block > Caregiver Demo. > Other Information*



Under the Caregiver / HR Block Tab in the Caregiver Demographics page we should add a new Radio Button â€œIs Clinical Manger?â€� This will identify a user as a clinical manger.



The radio button must be defaulted to â€œNoâ€� on release.

h3. {color:#205081}8Â  Â  Â (Task B) Update Care Manager Control in Admission Details{color}



*ContinuLink > Client / Intake Block > Admission Details > Care Manager Panel*



We should modify the Care Manager panel to allow for both care manager and Clinical manager entries. We should do this by demoting the content of the panel to a tab labeled â€œCare Managerâ€�, this tab should be the default position of the control. We should also create a new tab labeled â€œClinical Managerâ€�.",2019-03-08 17:49:16,2019-03-08 17:50:23,"1m - 7,059s",PASSED
"callTestCase(findTestCase(""Regression BackOffice (All Browsers)/CLNK-23439 - Clink - Back office Client""), [:], STOP_ON_FAILURE)",Chrome 72.0.3626.119,,2019-03-08 17:49:17,2019-03-08 17:49:42,"25,208s",PASSED
waitForPageLoad(60),Chrome 72.0.3626.119,,2019-03-08 17:49:42,2019-03-08 17:49:43,"0,061s",PASSED
delay(3),Chrome 72.0.3626.119,,2019-03-08 17:49:43,2019-03-08 17:49:46,"3,010s",PASSED
"switchToFrame(findTestObject(""Regression BackOffice/CLNK-23449/FrameLeft""), 30)",Chrome 72.0.3626.119,,2019-03-08 17:49:46,2019-03-08 17:49:46,"0,093s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK-17788/CaregiverHRLink""), 100)",Chrome 72.0.3626.119,,2019-03-08 17:49:46,2019-03-08 17:49:46,"0,095s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK-17788/CaregiverHRLink""))",Chrome 72.0.3626.119,,2019-03-08 17:49:46,2019-03-08 17:49:46,"0,318s",PASSED
delay(2),Chrome 72.0.3626.119,,2019-03-08 17:49:46,2019-03-08 17:49:48,"2,009s",PASSED
