Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Regression BackOffice,Chrome 75.0.3770.142,,2019-08-03 17:49:01,2019-08-03 17:49:28,"26,963s",PASSED
,,,,,,
Test Cases/Regression BackOffice (All Browsers)/CLNK-23439 - Clink - Back office Client,Chrome 75.0.3770.142,"Summary: Clink - Back office  Client 
Description: ",2019-08-03 17:49:02,2019-08-03 17:49:28,"25,964s",PASSED
openBrowser(G_SiteBackOffice),Chrome 75.0.3770.142,,2019-08-03 17:49:02,2019-08-03 17:49:13,"10,273s",PASSED
waitForPageLoad(60),Chrome 75.0.3770.142,,2019-08-03 17:49:13,2019-08-03 17:49:13,"0,101s",PASSED
maximizeWindow(),Chrome 75.0.3770.142,,2019-08-03 17:49:13,2019-08-03 17:49:17,"4,182s",PASSED
"setText(findTestObject(""Regression BackOffice/Login/UserBackOffice""), G_UserBackOffice)",Chrome 75.0.3770.142,,2019-08-03 17:49:17,2019-08-03 17:49:17,"0,220s",PASSED
"setText(findTestObject(""Regression BackOffice/Login/PasswordBackOffice""), G_PasswordBackOffice)",Chrome 75.0.3770.142,,2019-08-03 17:49:17,2019-08-03 17:49:17,"0,141s",PASSED
"click(findTestObject(""Regression BackOffice/Login/LoginBackOffice""))",Chrome 75.0.3770.142,,2019-08-03 17:49:17,2019-08-03 17:49:22,"5,020s",PASSED
waitForPageLoad(60),Chrome 75.0.3770.142,,2019-08-03 17:49:22,2019-08-03 17:49:22,"0,021s",PASSED
delay(3),Chrome 75.0.3770.142,,2019-08-03 17:49:22,2019-08-03 17:49:25,"3,038s",PASSED
"switchToFrame(findTestObject(""Regression BackOffice/CLNK-23449/FrameLeft""), 5)",Chrome 75.0.3770.142,,2019-08-03 17:49:25,2019-08-03 17:49:26,"0,093s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/ClienIntakeICon""), 60)",Chrome 75.0.3770.142,,2019-08-03 17:49:26,2019-08-03 17:49:26,"0,045s",PASSED
"verifyElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/ClienIntakeICon""), 100)",Chrome 75.0.3770.142,,2019-08-03 17:49:26,2019-08-03 17:49:26,"0,037s",PASSED
switchToDefaultContent(),Chrome 75.0.3770.142,,2019-08-03 17:49:26,2019-08-03 17:49:26,"0,041s",PASSED
