Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Regression BackOffice,Chrome 75.0.3770.142,,2019-08-03 17:28:13,2019-08-03 17:28:41,"27,695s",PASSED
,,,,,,
Test Cases/Regression BackOffice (All Browsers)/CLNK-23439 - Clink - Back office Client,Chrome 75.0.3770.142,"Summary: Clink - Back office  Client 
Description: ",2019-08-03 17:28:13,2019-08-03 17:28:40,"26,672s",PASSED
openBrowser(G_SiteBackOffice),Chrome 75.0.3770.142,,2019-08-03 17:28:14,2019-08-03 17:28:25,"10,733s",PASSED
waitForPageLoad(60),Chrome 75.0.3770.142,,2019-08-03 17:28:25,2019-08-03 17:28:25,"0,183s",PASSED
maximizeWindow(),Chrome 75.0.3770.142,,2019-08-03 17:28:25,2019-08-03 17:28:29,"4,186s",PASSED
"setText(findTestObject(""Regression BackOffice/Login/UserBackOffice""), G_UserBackOffice)",Chrome 75.0.3770.142,,2019-08-03 17:28:29,2019-08-03 17:28:30,"0,317s",PASSED
"setText(findTestObject(""Regression BackOffice/Login/PasswordBackOffice""), G_PasswordBackOffice)",Chrome 75.0.3770.142,,2019-08-03 17:28:30,2019-08-03 17:28:30,"0,234s",PASSED
"click(findTestObject(""Regression BackOffice/Login/LoginBackOffice""))",Chrome 75.0.3770.142,,2019-08-03 17:28:30,2019-08-03 17:28:35,"4,842s",PASSED
waitForPageLoad(60),Chrome 75.0.3770.142,,2019-08-03 17:28:35,2019-08-03 17:28:35,"0,022s",PASSED
delay(3),Chrome 75.0.3770.142,,2019-08-03 17:28:35,2019-08-03 17:28:38,"3,046s",PASSED
"switchToFrame(findTestObject(""Regression BackOffice/CLNK-23449/FrameLeft""), 5)",Chrome 75.0.3770.142,,2019-08-03 17:28:38,2019-08-03 17:28:38,"0,076s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/ClienIntakeICon""), 60)",Chrome 75.0.3770.142,,2019-08-03 17:28:38,2019-08-03 17:28:38,"0,048s",PASSED
"verifyElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/ClienIntakeICon""), 100)",Chrome 75.0.3770.142,,2019-08-03 17:28:38,2019-08-03 17:28:38,"0,038s",PASSED
switchToDefaultContent(),Chrome 75.0.3770.142,,2019-08-03 17:28:38,2019-08-03 17:28:38,"0,047s",PASSED
