Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"sendKeys(findTestObject(""Regression BackOffice/CLINK-23442/SubGroup""), Keys.chord(ARROW_DOWN, ENTER))",Chrome 72.0.3626.119,,2019-03-13 21:03:57,2019-03-13 21:03:57,"0,151s",PASSED
delay(2),Chrome 72.0.3626.119,,2019-03-13 21:03:57,2019-03-13 21:03:59,"2,007s",PASSED
"scrollToElement(findTestObject(""Regression BackOffice/CLINK-23442/Add Discipline""), 50)",Chrome 72.0.3626.119,,2019-03-13 21:03:59,2019-03-13 21:03:59,"0,087s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK-23442/Add Discipline""), STOP_ON_FAILURE)",Chrome 72.0.3626.119,,2019-03-13 21:03:59,2019-03-13 21:03:59,"0,460s",PASSED
delay(2),Chrome 72.0.3626.119,,2019-03-13 21:03:59,2019-03-13 21:04:01,"2,008s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK-23442/DisciplineList""), 50)",Chrome 72.0.3626.119,,2019-03-13 21:04:01,2019-03-13 21:04:01,"0,068s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK-23442/DisciplineList""), STOP_ON_FAILURE)",Chrome 72.0.3626.119,,2019-03-13 21:04:01,2019-03-13 21:04:02,"0,469s",PASSED
"sendKeys(findTestObject(""Regression BackOffice/CLINK-23442/DisciplineList""), Keys.chord(ARROW_DOWN, ARROW_DOWN, ARROW_DOWN, ARROW_DOWN, ENTER))",Chrome 72.0.3626.119,,2019-03-13 21:04:02,2019-03-13 21:04:02,"0,239s",PASSED
delay(2),Chrome 72.0.3626.119,,2019-03-13 21:04:02,2019-03-13 21:04:04,"2,007s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK-23442/Begin Date""), 50)",Chrome 72.0.3626.119,,2019-03-13 21:04:04,2019-03-13 21:04:04,"0,174s",PASSED
"setText(findTestObject(""Regression BackOffice/CLINK-23442/Begin Date""), getDate.DateUtilities.getDateMonthDayYearNumberwithSlash())",Chrome 72.0.3626.119,,2019-03-13 21:04:04,2019-03-13 21:04:06,"1,753s",PASSED
delay(2),Chrome 72.0.3626.119,,2019-03-13 21:04:06,2019-03-13 21:04:08,"2,006s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK-23442/Add to List Discipline""), 50)",Chrome 72.0.3626.119,,2019-03-13 21:04:08,2019-03-13 21:04:08,"0,114s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK-23442/Add to List Discipline""), STOP_ON_FAILURE)",Chrome 72.0.3626.119,,2019-03-13 21:04:08,2019-03-13 21:04:09,"0,543s",PASSED
switchToDefaultContent(),Chrome 72.0.3626.119,,2019-03-13 21:04:09,2019-03-13 21:04:09,"0,060s",PASSED
acceptAlert(),Chrome 72.0.3626.119,,2019-03-13 21:04:09,2019-03-13 21:04:09,"0,235s",PASSED
delay(5),Chrome 72.0.3626.119,,2019-03-13 21:04:09,2019-03-13 21:04:14,"5,006s",PASSED
waitForPageLoad(50),Chrome 72.0.3626.119,,2019-03-13 21:04:14,2019-03-13 21:04:14,"0,111s",PASSED
switchToDefaultContent(),Chrome 72.0.3626.119,,2019-03-13 21:04:14,2019-03-13 21:04:14,"0,067s",PASSED
"switchToFrame(findTestObject(""Regression BackOffice/CLINK-23442/BannerFrame""), 30)",Chrome 72.0.3626.119,,2019-03-13 21:04:14,2019-03-13 21:04:14,"0,137s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK-23442/SaveButton""), 50)",Chrome 72.0.3626.119,,2019-03-13 21:04:14,2019-03-13 21:04:14,"0,050s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK-23442/SaveButton""))",Chrome 72.0.3626.119,,2019-03-13 21:04:14,2019-03-13 21:04:20,"5,747s",PASSED
delay(2),Chrome 72.0.3626.119,,2019-03-13 21:04:20,2019-03-13 21:04:22,"2,008s",PASSED
